,index,Avg_travel_time,Destination,Origin,Time,Weekday,Year
3297,3297,74,51st_springdale,51st_manor,870,3,2017
3298,3298,76,51st_springdale,51st_manor,885,3,2017
3299,3299,73,51st_springdale,51st_manor,900,3,2017
3300,3300,77,51st_springdale,51st_manor,915,3,2017
3301,3301,76,51st_springdale,51st_manor,930,3,2017
3302,3302,79,51st_springdale,51st_manor,945,3,2017
3303,3303,79,51st_springdale,51st_manor,960,3,2017
3304,3304,78,51st_springdale,51st_manor,975,3,2017
3305,3305,73,51st_springdale,51st_manor,990,3,2017
3306,3306,74,51st_springdale,51st_manor,1005,3,2017
3307,3307,73,51st_springdale,51st_manor,1020,3,2017
3308,3308,73,51st_springdale,51st_manor,1035,3,2017
3309,3309,73,51st_springdale,51st_manor,1050,3,2017
3310,3310,74,51st_springdale,51st_manor,1065,3,2017
3311,3311,72,51st_springdale,51st_manor,1080,3,2017
3312,3312,79,51st_springdale,51st_manor,1095,3,2017
3313,3313,76,51st_springdale,51st_manor,1110,3,2017
3314,3314,75,51st_springdale,51st_manor,1125,3,2017
3315,3315,75,51st_springdale,51st_manor,1140,3,2017
3316,3316,76,51st_springdale,51st_manor,1155,3,2017
3317,3317,77,51st_springdale,51st_manor,1170,3,2017
3318,3318,81,51st_springdale,51st_manor,1185,3,2017
3319,3319,77,51st_springdale,51st_manor,1200,3,2017
3320,3320,77,51st_springdale,51st_manor,1215,3,2017
3321,3321,75,51st_springdale,51st_manor,1230,3,2017
3322,3322,77,51st_springdale,51st_manor,1245,3,2017
3323,3323,77,51st_springdale,51st_manor,1260,3,2017
3324,3324,84,51st_springdale,51st_manor,1275,3,2017
3325,3325,84,51st_springdale,51st_manor,1290,3,2017
3326,3326,83,51st_springdale,51st_manor,1305,3,2017
3327,3327,83,51st_springdale,51st_manor,1320,3,2017
3328,3328,92,51st_springdale,51st_manor,1335,3,2017
3329,3329,93,51st_springdale,51st_manor,1350,3,2017
3330,3330,101,51st_springdale,51st_manor,1365,3,2017
3331,3331,102,51st_springdale,51st_manor,1380,3,2017
3332,3332,105,51st_springdale,51st_manor,1395,3,2017
3333,3333,110,51st_springdale,51st_manor,1410,3,2017
3334,3334,90,51st_springdale,51st_manor,1425,3,2017
3335,3335,91,51st_springdale,51st_manor,0,4,2017
3336,3336,92,51st_springdale,51st_manor,15,4,2017
3337,3337,81,51st_springdale,51st_manor,30,4,2017
3338,3338,85,51st_springdale,51st_manor,45,4,2017
3339,3339,79,51st_springdale,51st_manor,60,4,2017
3340,3340,80,51st_springdale,51st_manor,75,4,2017
3341,3341,75,51st_springdale,51st_manor,90,4,2017
3342,3342,74,51st_springdale,51st_manor,105,4,2017
3343,3343,71,51st_springdale,51st_manor,120,4,2017
3344,3344,70,51st_springdale,51st_manor,135,4,2017
3345,3345,77,51st_springdale,51st_manor,150,4,2017
3346,3346,72,51st_springdale,51st_manor,165,4,2017
3347,3347,78,51st_springdale,51st_manor,180,4,2017
3348,3348,70,51st_springdale,51st_manor,195,4,2017
3349,3349,72,51st_springdale,51st_manor,210,4,2017
3350,3350,69,51st_springdale,51st_manor,225,4,2017
3351,3351,73,51st_springdale,51st_manor,240,4,2017
3352,3352,68,51st_springdale,51st_manor,255,4,2017
3353,3353,70,51st_springdale,51st_manor,270,4,2017
3354,3354,73,51st_springdale,51st_manor,285,4,2017
3355,3355,69,51st_springdale,51st_manor,300,4,2017
3356,3356,71,51st_springdale,51st_manor,315,4,2017
3357,3357,71,51st_springdale,51st_manor,330,4,2017
3358,3358,72,51st_springdale,51st_manor,345,4,2017
3359,3359,68,51st_springdale,51st_manor,360,4,2017
3360,3360,64,51st_springdale,51st_manor,375,4,2017
3361,3361,78,51st_springdale,51st_manor,390,4,2017
3362,3362,76,51st_springdale,51st_manor,405,4,2017
3363,3363,55,51st_springdale,51st_manor,420,4,2017
3364,3364,90,51st_springdale,51st_manor,435,4,2017
3365,3365,82,51st_springdale,51st_manor,450,4,2017
3366,3366,74,51st_springdale,51st_manor,465,4,2017
3367,3367,79,51st_springdale,51st_manor,480,4,2017
3368,3368,93,51st_springdale,51st_manor,510,4,2017
3369,3369,55,51st_springdale,51st_manor,555,4,2017
3370,3370,83,51st_springdale,51st_manor,585,4,2017
3371,3371,83,51st_springdale,51st_manor,630,4,2017
3372,3372,69,51st_springdale,51st_manor,645,4,2017
3373,3373,70,51st_springdale,51st_manor,660,4,2017
3374,3374,77,51st_springdale,51st_manor,675,4,2017
3375,3375,72,51st_springdale,51st_manor,690,4,2017
3376,3376,79,51st_springdale,51st_manor,705,4,2017
3377,3377,85,51st_springdale,51st_manor,720,4,2017
3378,3378,66,51st_springdale,51st_manor,735,4,2017
3379,3379,71,51st_springdale,51st_manor,750,4,2017
3380,3380,73,51st_springdale,51st_manor,765,4,2017
3381,3381,74,51st_springdale,51st_manor,780,4,2017
3382,3382,71,51st_springdale,51st_manor,795,4,2017
3383,3383,76,51st_springdale,51st_manor,810,4,2017
3384,3384,79,51st_springdale,51st_manor,825,4,2017
3385,3385,72,51st_springdale,51st_manor,840,4,2017
3386,3386,74,51st_springdale,51st_manor,855,4,2017
3387,3387,71,51st_springdale,51st_manor,870,4,2017
3388,3388,72,51st_springdale,51st_manor,885,4,2017
3389,3389,71,51st_springdale,51st_manor,900,4,2017
3390,3390,72,51st_springdale,51st_manor,915,4,2017
3391,3391,72,51st_springdale,51st_manor,930,4,2017
3392,3392,71,51st_springdale,51st_manor,945,4,2017
3393,3393,75,51st_springdale,51st_manor,960,4,2017
3394,3394,75,51st_springdale,51st_manor,975,4,2017
3395,3395,70,51st_springdale,51st_manor,990,4,2017
3396,3396,72,51st_springdale,51st_manor,1005,4,2017
3397,3397,69,51st_springdale,51st_manor,1020,4,2017
3398,3398,74,51st_springdale,51st_manor,1035,4,2017
3399,3399,74,51st_springdale,51st_manor,1050,4,2017
3400,3400,76,51st_springdale,51st_manor,1065,4,2017
3401,3401,76,51st_springdale,51st_manor,1080,4,2017
3402,3402,73,51st_springdale,51st_manor,1095,4,2017
3403,3403,77,51st_springdale,51st_manor,1110,4,2017
3404,3404,73,51st_springdale,51st_manor,1125,4,2017
3405,3405,77,51st_springdale,51st_manor,1140,4,2017
3406,3406,78,51st_springdale,51st_manor,1155,4,2017
3407,3407,77,51st_springdale,51st_manor,1170,4,2017
3408,3408,79,51st_springdale,51st_manor,1185,4,2017
3409,3409,79,51st_springdale,51st_manor,1200,4,2017
3410,3410,78,51st_springdale,51st_manor,1215,4,2017
3411,3411,73,51st_springdale,51st_manor,1230,4,2017
3412,3412,76,51st_springdale,51st_manor,1245,4,2017
3413,3413,84,51st_springdale,51st_manor,1260,4,2017
3414,3414,86,51st_springdale,51st_manor,1275,4,2017
3415,3415,96,51st_springdale,51st_manor,1290,4,2017
3416,3416,92,51st_springdale,51st_manor,1305,4,2017
3417,3417,82,51st_springdale,51st_manor,1320,4,2017
3418,3418,87,51st_springdale,51st_manor,1335,4,2017
3419,3419,82,51st_springdale,51st_manor,1350,4,2017
3420,3420,97,51st_springdale,51st_manor,1365,4,2017
3421,3421,108,51st_springdale,51st_manor,1380,4,2017
3422,3422,102,51st_springdale,51st_manor,1395,4,2017
3423,3423,98,51st_springdale,51st_manor,1410,4,2017
3424,3424,86,51st_springdale,51st_manor,1425,4,2017
3425,3425,83,51st_springdale,51st_manor,0,5,2017
3426,3426,84,51st_springdale,51st_manor,15,5,2017
3427,3427,83,51st_springdale,51st_manor,30,5,2017
3428,3428,79,51st_springdale,51st_manor,45,5,2017
3429,3429,81,51st_springdale,51st_manor,60,5,2017
3430,3430,77,51st_springdale,51st_manor,75,5,2017
3431,3431,81,51st_springdale,51st_manor,90,5,2017
3432,3432,85,51st_springdale,51st_manor,105,5,2017
3433,3433,74,51st_springdale,51st_manor,120,5,2017
3434,3434,86,51st_springdale,51st_manor,135,5,2017
3435,3435,80,51st_springdale,51st_manor,150,5,2017
3436,3436,71,51st_springdale,51st_manor,165,5,2017
3437,3437,75,51st_springdale,51st_manor,180,5,2017
3438,3438,71,51st_springdale,51st_manor,195,5,2017
3439,3439,70,51st_springdale,51st_manor,210,5,2017
3440,3440,72,51st_springdale,51st_manor,225,5,2017
3441,3441,74,51st_springdale,51st_manor,240,5,2017
3442,3442,71,51st_springdale,51st_manor,255,5,2017
3443,3443,71,51st_springdale,51st_manor,270,5,2017
3444,3444,72,51st_springdale,51st_manor,285,5,2017
3445,3445,67,51st_springdale,51st_manor,300,5,2017
3446,3446,73,51st_springdale,51st_manor,315,5,2017
3447,3447,77,51st_springdale,51st_manor,330,5,2017
3448,3448,77,51st_springdale,51st_manor,345,5,2017
3449,3449,82,51st_springdale,51st_manor,360,5,2017
3450,3450,80,51st_springdale,51st_manor,375,5,2017
3451,3451,78,51st_springdale,51st_manor,390,5,2017
3452,3452,69,51st_springdale,51st_manor,405,5,2017
3453,3453,66,51st_springdale,51st_manor,420,5,2017
3454,3454,74,51st_springdale,51st_manor,435,5,2017
3455,3455,86,51st_springdale,51st_manor,450,5,2017
3456,3456,72,51st_springdale,51st_manor,480,5,2017
3457,3457,63,51st_springdale,51st_manor,495,5,2017
3458,3458,81,51st_springdale,51st_manor,510,5,2017
3459,3459,83,51st_springdale,51st_manor,540,5,2017
3460,3460,88,51st_springdale,51st_manor,555,5,2017
3461,3461,65,51st_springdale,51st_manor,660,5,2017
3462,3462,63,51st_springdale,51st_manor,675,5,2017
3463,3463,64,51st_springdale,51st_manor,720,5,2017
3464,3464,85,51st_springdale,51st_manor,735,5,2017
3465,3465,84,51st_springdale,51st_manor,750,5,2017
3466,3466,83,51st_springdale,51st_manor,765,5,2017
3467,3467,96,51st_springdale,51st_manor,780,5,2017
3468,3468,92,51st_springdale,51st_manor,795,5,2017
3469,3469,76,51st_springdale,51st_manor,810,5,2017
3470,3470,78,51st_springdale,51st_manor,825,5,2017
3471,3471,77,51st_springdale,51st_manor,840,5,2017
3472,3472,75,51st_springdale,51st_manor,855,5,2017
3473,3473,82,51st_springdale,51st_manor,870,5,2017
3474,3474,71,51st_springdale,51st_manor,885,5,2017
3475,3475,73,51st_springdale,51st_manor,900,5,2017
3476,3476,78,51st_springdale,51st_manor,915,5,2017
3477,3477,83,51st_springdale,51st_manor,930,5,2017
3478,3478,76,51st_springdale,51st_manor,945,5,2017
3479,3479,70,51st_springdale,51st_manor,960,5,2017
3480,3480,74,51st_springdale,51st_manor,975,5,2017
3481,3481,76,51st_springdale,51st_manor,990,5,2017
3482,3482,77,51st_springdale,51st_manor,1005,5,2017
3483,3483,78,51st_springdale,51st_manor,1020,5,2017
3484,3484,73,51st_springdale,51st_manor,1035,5,2017
3485,3485,78,51st_springdale,51st_manor,1050,5,2017
3486,3486,75,51st_springdale,51st_manor,1065,5,2017
3487,3487,71,51st_springdale,51st_manor,1080,5,2017
3488,3488,74,51st_springdale,51st_manor,1095,5,2017
3489,3489,73,51st_springdale,51st_manor,1110,5,2017
3490,3490,73,51st_springdale,51st_manor,1125,5,2017
3491,3491,76,51st_springdale,51st_manor,1140,5,2017
3492,3492,72,51st_springdale,51st_manor,1155,5,2017
3493,3493,75,51st_springdale,51st_manor,1170,5,2017
3494,3494,69,51st_springdale,51st_manor,1185,5,2017
3495,3495,70,51st_springdale,51st_manor,1200,5,2017
3496,3496,75,51st_springdale,51st_manor,1215,5,2017
3497,3497,76,51st_springdale,51st_manor,1230,5,2017
3498,3498,72,51st_springdale,51st_manor,1245,5,2017
3499,3499,71,51st_springdale,51st_manor,1260,5,2017
3500,3500,75,51st_springdale,51st_manor,1275,5,2017
3501,3501,75,51st_springdale,51st_manor,1290,5,2017
3502,3502,69,51st_springdale,51st_manor,1305,5,2017
3503,3503,70,51st_springdale,51st_manor,1320,5,2017
3504,3504,69,51st_springdale,51st_manor,1335,5,2017
3505,3505,75,51st_springdale,51st_manor,1350,5,2017
3506,3506,77,51st_springdale,51st_manor,1365,5,2017
3507,3507,73,51st_springdale,51st_manor,1380,5,2017
3508,3508,75,51st_springdale,51st_manor,1395,5,2017
3509,3509,73,51st_springdale,51st_manor,1410,5,2017
3510,3510,73,51st_springdale,51st_manor,1425,5,2017
3511,3511,74,51st_springdale,51st_manor,0,6,2017
3512,3512,73,51st_springdale,51st_manor,15,6,2017
3513,3513,72,51st_springdale,51st_manor,30,6,2017
3514,3514,83,51st_springdale,51st_manor,45,6,2017
3515,3515,77,51st_springdale,51st_manor,60,6,2017
3516,3516,75,51st_springdale,51st_manor,75,6,2017
3517,3517,71,51st_springdale,51st_manor,90,6,2017
3518,3518,70,51st_springdale,51st_manor,105,6,2017
3519,3519,71,51st_springdale,51st_manor,120,6,2017
3520,3520,71,51st_springdale,51st_manor,135,6,2017
3521,3521,73,51st_springdale,51st_manor,150,6,2017
3522,3522,70,51st_springdale,51st_manor,165,6,2017
3523,3523,76,51st_springdale,51st_manor,180,6,2017
3524,3524,77,51st_springdale,51st_manor,195,6,2017
3525,3525,76,51st_springdale,51st_manor,210,6,2017
3526,3526,79,51st_springdale,51st_manor,225,6,2017
3527,3527,72,51st_springdale,51st_manor,240,6,2017
3528,3528,80,51st_springdale,51st_manor,255,6,2017
3529,3529,77,51st_springdale,51st_manor,270,6,2017
3530,3530,82,51st_springdale,51st_manor,285,6,2017
3531,3531,74,51st_springdale,51st_manor,300,6,2017
3532,3532,68,51st_springdale,51st_manor,315,6,2017
3533,3533,71,51st_springdale,51st_manor,330,6,2017
3534,3534,72,51st_springdale,51st_manor,345,6,2017
3535,3535,78,51st_springdale,51st_manor,360,6,2017
3536,3536,84,51st_springdale,51st_manor,375,6,2017
3537,3537,75,51st_springdale,51st_manor,390,6,2017
3538,3538,68,51st_springdale,51st_manor,405,6,2017
3539,3539,75,51st_springdale,51st_manor,420,6,2017
3540,3540,71,51st_springdale,51st_manor,435,6,2017
3541,3541,84,51st_springdale,51st_manor,450,6,2017
3542,3542,69,51st_springdale,51st_manor,465,6,2017
3543,3543,76,51st_springdale,51st_manor,510,6,2017
3544,3544,74,51st_springdale,51st_manor,525,6,2017
3545,3545,69,51st_springdale,51st_manor,540,6,2017
3546,3546,64,51st_springdale,51st_manor,555,6,2017
3547,3547,66,51st_springdale,51st_manor,570,6,2017
3548,3548,78,51st_springdale,51st_manor,585,6,2017
3549,3549,202,51st_springdale,51st_manor,600,6,2017
3550,3550,79,51st_springdale,51st_manor,630,6,2017
3551,3551,53,51st_springdale,51st_manor,645,6,2017
3552,3552,64,51st_springdale,51st_manor,660,6,2017
3553,3553,84,51st_springdale,51st_manor,675,6,2017
3554,3554,71,51st_springdale,51st_manor,690,6,2017
3555,3555,59,51st_springdale,51st_manor,720,6,2017
3556,3556,75,51st_springdale,51st_manor,750,6,2017
3557,3557,67,51st_springdale,51st_manor,765,6,2017
3558,3558,74,51st_springdale,51st_manor,780,6,2017
3559,3559,64,51st_springdale,51st_manor,795,6,2017
3560,3560,73,51st_springdale,51st_manor,810,6,2017
3561,3561,71,51st_springdale,51st_manor,825,6,2017
3562,3562,73,51st_springdale,51st_manor,840,6,2017
3563,3563,71,51st_springdale,51st_manor,855,6,2017
3564,3564,65,51st_springdale,51st_manor,870,6,2017
3565,3565,63,51st_springdale,51st_manor,885,6,2017
3566,3566,70,51st_springdale,51st_manor,900,6,2017
3567,3567,74,51st_springdale,51st_manor,915,6,2017
3568,3568,72,51st_springdale,51st_manor,930,6,2017
3569,3569,74,51st_springdale,51st_manor,945,6,2017
3570,3570,71,51st_springdale,51st_manor,960,6,2017
3571,3571,79,51st_springdale,51st_manor,975,6,2017
3572,3572,74,51st_springdale,51st_manor,990,6,2017
3573,3573,78,51st_springdale,51st_manor,1005,6,2017
3574,3574,72,51st_springdale,51st_manor,1020,6,2017
3575,3575,73,51st_springdale,51st_manor,1035,6,2017
3576,3576,71,51st_springdale,51st_manor,1050,6,2017
3577,3577,71,51st_springdale,51st_manor,1065,6,2017
3578,3578,77,51st_springdale,51st_manor,1080,6,2017
3579,3579,76,51st_springdale,51st_manor,1095,6,2017
3580,3580,72,51st_springdale,51st_manor,1110,6,2017
3581,3581,75,51st_springdale,51st_manor,1125,6,2017
3582,3582,75,51st_springdale,51st_manor,1140,6,2017
3583,3583,72,51st_springdale,51st_manor,1155,6,2017
3584,3584,73,51st_springdale,51st_manor,1170,6,2017
3585,3585,76,51st_springdale,51st_manor,1185,6,2017
3586,3586,71,51st_springdale,51st_manor,1200,6,2017
3587,3587,70,51st_springdale,51st_manor,1215,6,2017
3588,3588,72,51st_springdale,51st_manor,1230,6,2017
3589,3589,71,51st_springdale,51st_manor,1245,6,2017
3590,3590,75,51st_springdale,51st_manor,1260,6,2017
3591,3591,74,51st_springdale,51st_manor,1275,6,2017
3592,3592,73,51st_springdale,51st_manor,1290,6,2017
3593,3593,75,51st_springdale,51st_manor,1305,6,2017
3594,3594,71,51st_springdale,51st_manor,1320,6,2017
3595,3595,73,51st_springdale,51st_manor,1335,6,2017
3596,3596,69,51st_springdale,51st_manor,1350,6,2017
3597,3597,71,51st_springdale,51st_manor,1365,6,2017
3598,3598,75,51st_springdale,51st_manor,1380,6,2017
3599,3599,74,51st_springdale,51st_manor,1395,6,2017
3600,3600,69,51st_springdale,51st_manor,1410,6,2017
3601,3601,77,51st_springdale,51st_manor,1425,6,2017
