"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,799 Crashes containing 3,238 Units and 4,141 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14315563","Not Injured","1515","2015","Wednesday","30.47637364","-97.76496936","SH0045","NO DATA"
"14315566","Not Injured","1703","2015","Wednesday","30.30719023","-97.67621599","WALNUT HILLS DR","6106"
"14326208","Possible Injury","0823","2015","Wednesday","30.43354007","-97.76817938","US0183","NO DATA"
"14341188","Not Injured","1134","2015","Wednesday","30.21931606","-97.75679566","US0290","NO DATA"
"14318412","Not Injured","0709","2015","Thursday","30.17379945","-97.81460513","W SLAUGHTER LN","1214"
"14334484","Not Injured","1323","2015","Thursday","30.43393804","-97.76899064","US0183","NO DATA"
"14313695","Not Injured","2054","2015","Friday","30.22920402","-97.74387717","IH0035","NO DATA"
"14334487","Non-Incapacitating Injury","1350","2015","Friday","30.32197398","-97.7185631","SS0069","197"
"14346868","Not Injured","0034","2015","Saturday","30.24677358","-97.80636412","SL0001","NO DATA"
"14334497","Not Injured","2257","2015","Sunday","30.31575477","-97.70149247","CAMERON RD","5741"
"14341283","Non-Incapacitating Injury","0332","2015","Sunday","30.37132476","-97.72145246","RESEARCH BLVD","8923"
"14341284","Not Injured","0447","2015","Sunday","30.27043897","-97.73289554","IH0035","NO DATA"
"14341310","Not Injured","1750","2015","Sunday","30.26094426","-97.73652492","IH0035","NO DATA"
"14363144","Non-Incapacitating Injury","2203","2015","Sunday","30.25591418","-97.76158644","SL0343","1023"
"14363282","Not Injured","2126","2015","Sunday","30.23519104","-97.79452625","SL0343","NO DATA"
"14376007","Not Injured","1742","2015","Sunday","30.21329948","-97.76034326","TERRY O LN","4501"
"14312286","Possible Injury","0943","2015","Monday","30.48690895","-97.80495959","TX 183A TOLL","NO DATA"
"14315987","Not Injured","1630","2015","Monday","30.19569479","-97.78499246","W WILLIAM CANNON DR","320"
"14326471","Not Injured","1347","2015","Monday","30.22231173","-97.67690591","SH0071","NO DATA"
"14339108","Not Injured","0839","2015","Monday","30.44276388","-97.696787","N MOPAC EXPY","14076"
"14342677","Not Injured","0018","2015","Monday","30.27239316","-97.73217715","IH0035","NO DATA"
"14346939","Not Injured","0131","2015","Monday","30.25671719","-97.73709413","IH0035","NO DATA"
"14346972","Non-Incapacitating Injury","1433","2015","Monday","30.303497","-97.66079397","US0183","NO DATA"
"14346973","Not Injured","1705","2015","Monday","30.33256829","-97.68650517","US0183","NO DATA"
"14342826","Non-Incapacitating Injury","0639","2015","Wednesday","30.42617758","-97.75314514","US0183","NO DATA"
"14341335","Not Injured","0732","2015","Thursday","30.33522752","-97.80625057","SL0360","3699"
"14326890","Non-Incapacitating Injury","1345","2015","Friday","30.34811332","-97.69446326","IH0035","NO DATA"
"14343207","Possible Injury","1041","2015","Saturday","30.28386965","-97.72671981","IH0035","NO DATA"
"14347088","Not Injured","0415","2015","Sunday","30.34127354","-97.70239275","US0183","NO DATA"
"14341446","Possible Injury","0112","2015","Tuesday","30.26452179","-97.72773837","E 7TH ST","1424"
"14347266","Not Injured","1729","2015","Tuesday","30.40778073","-97.74783101","BALCONES WOODS DR","5292"
"14331505","Not Injured","0216","2015","Wednesday","30.35996678","-97.71675264","RESEARCH BLVD","NO DATA"
"14368451","Killed","0223","2015","Wednesday","30.3150086","-97.7363156","N LAMAR BLVD","4602"
"14341585","Non-Incapacitating Injury","1352","2015","Friday","30.21040462","-97.80369873","MANCHACA RD","6215"
"14341626","Non-Incapacitating Injury","2017","2015","Friday","30.28446562","-97.65820682","FM0969","6563"
"14360186","Possible Injury","1646","2015","Friday","30.26340117","-97.74449386","CONGRESS AVE","5"
"14360188","Not Injured","1650","2015","Friday","30.47696385","-97.76311789","SH0045","NO DATA"
